,time
0,0 days 00:02:32.777775
1,0 days 00:02:17.927476
2,0 days 00:01:56.277112
3,0 days 00:02:23.737226
4,0 days 00:02:15.162816
5,0 days 00:00:37.381408
6,0 days 00:01:28.793136
7,0 days 00:01:33.651346
8,0 days 00:02:39.608790
9,0 days 00:01:22.268017
