,time
0,0 days 00:00:48.603307
1,0 days 00:02:03.357486
2,0 days 00:00:32.645224
3,0 days 00:00:46.777499
4,0 days 00:01:45.147929
5,0 days 00:00:37.688178
6,0 days 00:02:21.669905
7,0 days 00:00:51.621326
8,0 days 00:01:11.862443
9,0 days 00:01:17.004361
