,time
0,0 days 00:02:19.697386
1,0 days 00:01:35.102128
2,0 days 00:02:28.636635
3,0 days 00:01:52.855443
4,0 days 00:00:54.435056
5,0 days 00:01:57.405536
6,0 days 00:01:29.473870
7,0 days 00:01:33.958435
8,0 days 00:01:19.106264
9,0 days 00:01:19.705148
