,time
0,0 days 00:01:00.736739
1,0 days 00:01:01.783057
2,0 days 00:00:53.911035
3,0 days 00:00:55.560653
4,0 days 00:01:18.503478
5,0 days 00:00:49.784085
6,0 days 00:01:05.254791
7,0 days 00:00:45.580693
8,0 days 00:00:55.632582
9,0 days 00:00:53.727917
