,time
0,0 days 00:00:00.000148
1,0 days 00:00:00.000161
2,0 days 00:00:00.000166
3,0 days 00:00:00.000182
4,0 days 00:00:00.000167
5,0 days 00:00:00.000161
6,0 days 00:00:00.000165
7,0 days 00:00:00.000161
8,0 days 00:00:00.000154
9,0 days 00:00:00.000160
