,time
0,0 days 00:00:00.000156
1,0 days 00:00:00.000181
2,0 days 00:00:00.000152
3,0 days 00:00:00.000172
4,0 days 00:00:00.000165
5,0 days 00:00:00.000157
6,0 days 00:00:00.000163
7,0 days 00:00:00.000163
8,0 days 00:00:00.000174
9,0 days 00:00:00.000179
