,time
0,0 days 00:01:30.052176
1,0 days 00:00:47.833574
2,0 days 00:01:35.593849
3,0 days 00:01:26.206542
4,0 days 00:00:42.049567
5,0 days 00:01:52.963018
6,0 days 00:01:23.321035
7,0 days 00:01:20.096653
8,0 days 00:01:07.991873
9,0 days 00:00:53.146952
