,time
0,0 days 00:00:38.020608
1,0 days 00:00:26.143682
2,0 days 00:01:01.387656
3,0 days 00:00:39.569938
4,0 days 00:00:29.645661
5,0 days 00:00:59.237327
6,0 days 00:00:42.971062
7,0 days 00:00:38.470184
8,0 days 00:00:29.873039
9,0 days 00:01:23.793534
