,time
0,0 days 00:01:22.993919
1,0 days 00:01:14.917264
2,0 days 00:00:54.264006
3,0 days 00:01:27.533999
4,0 days 00:01:16.270418
5,0 days 00:01:13.546002
6,0 days 00:01:17.145750
7,0 days 00:01:21.693703
8,0 days 00:01:35.871365
9,0 days 00:00:43.953518
