,time
0,0 days 00:00:00.000186
1,0 days 00:00:00.000180
2,0 days 00:00:00.000165
3,0 days 00:00:00.000327
4,0 days 00:00:00.000154
5,0 days 00:00:00.000157
6,0 days 00:00:00.000165
7,0 days 00:00:00.000177
8,0 days 00:00:00.000166
9,0 days 00:00:00.000165
