,time
0,0 days 00:01:12.293903
1,0 days 00:00:45.864339
2,0 days 00:00:37.174254
3,0 days 00:00:57.598991
4,0 days 00:00:35.049192
5,0 days 00:00:53.596025
6,0 days 00:00:34.093334
7,0 days 00:01:00.075088
8,0 days 00:00:38.597541
9,0 days 00:00:41.809508
