,time
0,0 days 00:00:00.000180
1,0 days 00:00:00.000167
2,0 days 00:00:00.000151
3,0 days 00:00:00.000169
4,0 days 00:00:00.000173
5,0 days 00:00:00.000155
6,0 days 00:00:00.000177
7,0 days 00:00:00.000358
8,0 days 00:00:00.000168
9,0 days 00:00:00.000167
