,time
0,0 days 00:01:19.244033
1,0 days 00:01:22.694267
2,0 days 00:01:12.665542
3,0 days 00:01:14.009005
4,0 days 00:01:21.706357
5,0 days 00:02:34.759427
6,0 days 00:01:58.971584
7,0 days 00:01:04.359096
8,0 days 00:01:01.063359
9,0 days 00:01:59.326300
