,time
0,0 days 00:00:00.000184
1,0 days 00:00:00.000146
2,0 days 00:00:00.000144
3,0 days 00:00:00.000146
4,0 days 00:00:00.000148
5,0 days 00:00:00.000148
6,0 days 00:00:00.000157
7,0 days 00:00:00.000154
8,0 days 00:00:00.000146
9,0 days 00:00:00.000149
