,time
0,0 days 00:00:45.911754
1,0 days 00:01:09.400976
2,0 days 00:00:58.367813
3,0 days 00:01:22.136919
4,0 days 00:00:44.450654
5,0 days 00:01:52.011533
6,0 days 00:00:48.684680
7,0 days 00:01:15.141481
8,0 days 00:01:06.234274
9,0 days 00:00:58.129776
