,time
0,0 days 00:00:28.922424
1,0 days 00:00:52.093752
2,0 days 00:00:30.206235
3,0 days 00:01:16.766549
4,0 days 00:00:21.947926
5,0 days 00:01:48.480535
6,0 days 00:01:08.566182
7,0 days 00:00:39.044353
8,0 days 00:01:17.190080
9,0 days 00:00:24.370861
