,time
0,0 days 00:00:50.926977
1,0 days 00:00:52.607532
2,0 days 00:00:46.607374
3,0 days 00:00:56.797462
4,0 days 00:00:47.482291
5,0 days 00:00:54.511826
6,0 days 00:00:44.897993
7,0 days 00:00:43.740424
8,0 days 00:00:40.843969
9,0 days 00:00:50.260605
