,time
0,0 days 00:00:36.605299
1,0 days 00:00:49.103140
2,0 days 00:00:34.471063
3,0 days 00:00:54.455947
4,0 days 00:00:59.905957
5,0 days 00:00:58.899709
6,0 days 00:00:43.870157
7,0 days 00:00:32.765448
8,0 days 00:00:44.086719
9,0 days 00:00:40.163341
