,time
0,0 days 00:00:56.974956
1,0 days 00:02:29.192029
2,0 days 00:02:26.024747
3,0 days 00:01:18.007489
4,0 days 00:02:09.385296
5,0 days 00:01:51.927636
6,0 days 00:02:11.778653
7,0 days 00:01:06.489916
8,0 days 00:01:16.320570
9,0 days 00:02:58.682524
