,time
0,0 days 00:00:49.246732
1,0 days 00:02:01.078734
2,0 days 00:00:48.651826
3,0 days 00:00:37.916786
4,0 days 00:00:43.934170
5,0 days 00:00:38.815680
6,0 days 00:00:42.058376
7,0 days 00:00:33.789643
8,0 days 00:01:11.719688
9,0 days 00:01:18.879462
