,time
0,0 days 00:00:47.274102
1,0 days 00:00:24.041690
2,0 days 00:00:32.166816
3,0 days 00:00:41.629332
4,0 days 00:00:25.600594
5,0 days 00:00:37.291254
6,0 days 00:00:24.477167
7,0 days 00:00:29.324037
8,0 days 00:00:23.645658
9,0 days 00:00:27.327801
