,time
0,0 days 00:01:16.370241
1,0 days 00:01:33.108836
2,0 days 00:01:30.204262
3,0 days 00:01:21.195563
4,0 days 00:01:06.795960
5,0 days 00:01:41.493706
6,0 days 00:01:26.534366
7,0 days 00:01:33.390458
8,0 days 00:01:37.884246
9,0 days 00:01:41.553143
