,time
0,0 days 00:00:00.000155
1,0 days 00:00:00.000164
2,0 days 00:00:00.000162
3,0 days 00:00:00.000160
4,0 days 00:00:00.000198
5,0 days 00:00:00.000333
6,0 days 00:00:00.000185
7,0 days 00:00:00.000160
8,0 days 00:00:00.000166
9,0 days 00:00:00.000164
