,MSE,MAE
0,0.0024985642138833156,0.020493923905770043
1,0.002285765533480651,0.027832379044001265
2,0.002374065179069802,0.02047483757646901
3,0.002968314613335224,0.02692700287501673
4,0.00250476910722322,0.02052966774775473
5,0.002650648924043538,0.02193276285304441
6,0.0024148864166924433,0.020273728127491893
7,0.002621049025206427,0.021642519954435283
8,0.0022899290756922637,0.02156008099215854
9,0.003013372091846119,0.027713803394905895
