,avgcpu,labels
0,-0.5569589,-0.5601642730940838
1,-0.55751634,-0.565133169618923
2,-0.5582471,-0.5863475131370219
3,-0.55831397,-0.4860076897699791
4,-0.55773187,-0.41435146315499927
5,-0.5575464,-0.5591410711003154
6,-0.557024,-0.5688888483294333
7,-0.55735683,-0.547341386021277
8,-0.5595559,-0.5624295763599242
9,-0.5599598,-0.5848096878550935
10,-0.55741704,-0.13550248508610663
11,-0.55750453,-0.5762176788284369
12,-0.557783,-0.5600749689989459
13,-0.5545566,-0.5866723206235733
14,-0.5585282,-0.5697738433310082
15,-0.54512143,-0.5465171428099643
16,-0.5573429,-0.4652377409201637
17,-0.55735123,-0.47689716803386784
18,-0.55697167,-0.5584629399058463
19,-0.5572196,-0.5442705686058862
20,-0.5582423,-0.47416192881420105
21,-0.5595734,-0.5618698234698233
22,-0.5588167,-0.5350904880739495
23,-0.55743504,-0.5458273088003067
24,-0.5584418,-0.5615107605774606
25,-0.5587932,-0.5593162202053515
26,-0.5576737,-0.5632400810558094
27,-0.558027,-0.3968301013166674
28,-0.557723,-0.4288433019414454
29,-0.5575112,-0.5917783896445755
30,-0.5570247,-0.5122016358304917
31,-0.5582621,-0.5236917019229388
32,-0.5609226,-0.54644554097696
33,-0.5593022,-0.5704762938346387
34,-0.55737627,-0.4514665906179043
35,-0.5585005,-0.5274133332882016
36,-0.5582449,-0.5579539548268916
37,-0.55732095,-0.5556254391523638
38,-0.5581319,-0.5467622095750594
39,-0.55951524,-0.5791428756533132
40,-0.55802923,-0.4519335067227692
41,-0.5575522,-0.5710659165922424
42,-0.5577554,-0.5360195951637767
43,-0.5572349,-0.5578057884259712
44,-0.5581233,-0.5538214321741528
45,-0.55909824,-0.5057432222081831
46,-0.5575652,-0.5563275547741809
47,-0.55789185,-0.5637260238863221
48,-0.55745137,-0.5307166902652177
49,-0.5580658,-0.2462433043508534
50,-0.5584404,-0.5686241253423765
51,-0.5574593,-0.5274527540382118
52,-0.5567626,-0.4927543956208754
53,-0.5592519,-0.5226488962450918
54,-0.5557862,-0.5639226480499386
55,-0.5574918,-0.5662278162601797
56,-0.55844605,-0.5763172170568881
57,-0.5588984,-0.555738261124179
