,MSE,MAE
0,0.006424561174075178,0.03043715506305109
1,0.006277181454464538,0.03467300901437827
2,0.00637668511533806,0.031133851230882446
3,0.006815574462908979,0.05403408368454153
4,0.006267131766131313,0.03564275503197417
5,0.0066675036579733,0.02825371169783411
6,0.006335746299445977,0.032430267406359674
7,0.00627452359676289,0.035039300622725165
8,0.006241743906680233,0.03768054969094596
9,0.0062896845764718375,0.041775762179587735
