,avgcpu,labels
0,-0.36152765,-0.2515030808361438
1,-0.30343574,-0.5196596444770079
2,-0.40367216,-0.6053192968705161
3,-0.484573,-0.42997314006899734
4,-0.2885155,-0.26416872687425186
5,-0.26865995,-0.23742888965931375
6,-0.28771383,-0.3549695546541929
7,-0.49085724,-0.4428997588474951
8,-0.355831,-0.32303473141739003
9,-0.3161435,-0.2248782948879824
10,-0.40558267,-0.5840374633175331
11,-0.49530667,-0.7615411935487566
12,-0.3946625,-0.2684869283714093
13,-0.24702883,-0.2772978480808346
14,-0.36082134,-0.36694751113445434
15,-0.3293115,-0.434874676947385
16,-0.36120918,-0.2202032539694656
17,-0.3443134,0.005533478803035896
18,-0.4216005,-0.33511721692001495
19,-0.4876554,-0.6211041990485588
20,-0.38015273,-0.5739089368598035
21,-0.34413022,-0.1971756933676605
22,-0.32414874,-0.2780995252860341
23,-0.28312364,-0.4168489246249202
24,-0.2952127,-0.2572428472828576
25,-0.3212213,-0.24979604671864042
26,-0.33655012,-0.34154355479767395
27,-0.47804967,-0.4313607422176329
28,-0.35278916,-0.46084045889670355
29,-0.32749566,-0.5691743796179813
30,-0.39295855,-0.33444463207390074
31,-0.48085368,-0.43130803320465694
32,-0.415375,-0.2629631445106657
33,-0.30078873,-0.20783579427537613
34,-0.3852499,-0.3564207473296428
35,-0.49135536,-0.4323586827910627
36,-0.352606,-0.273278924474222
37,-0.29714862,-0.4422280558151057
38,-0.40946275,-0.7213619038280873
39,-0.49263608,-0.42432597063416533
40,-0.3285263,-0.28367488713052147
41,-0.35749197,-0.25427306894938995
42,-0.31723323,-0.36224409161800386
43,-0.48740637,-0.19122640765060805
44,-0.36926076,-0.265815132407323
45,-0.3270799,-0.20576380537501393
46,-0.42309397,-0.5205257564737706
47,-0.33121383,-0.8071652950847025
48,-0.3541365,-0.2636972048285653
49,-0.25857544,-0.24384962882902506
50,-0.35736746,-0.3016904781792482
51,-0.34696132,-0.17859280780462505
52,-0.3561082,-0.2804154716099603
53,-0.33676192,-0.24453459611897466
54,-0.37454045,-0.3645645986533612
55,-0.32263744,-0.5632364983362749
56,-0.3663434,-0.4378979824148681
57,-0.3195951,-0.20925226949596243
58,-0.3736546,-0.37394798467849044
59,-0.3013152,-0.4347961211546961
60,-0.48707238,-0.2797714876105406
61,-0.29502663,-0.26055429957372955
62,-0.43045676,-0.3698458168168236
63,-0.4937412,-0.32921010621291247
64,-0.36724165,-0.3141536007360346
65,-0.33056077,-0.6565457157169964
66,-0.43915492,-0.3358833390924383
67,-0.40358207,-0.4226490245538881
68,-0.2948125,-0.26352248127104794
69,-0.29438096,-0.18244583416933646
70,-0.38850272,-0.3458202890619211
71,-0.48404193,-0.41942075038901805
72,-0.35071686,-0.2493384216861576
73,-0.2883435,-0.20256784762228963
74,-0.40017083,-0.8150460250673572
75,-0.47964787,-0.874741024502723
76,-0.34438458,-0.2339369747543274
77,-0.21007691,0.006781598672598088
78,-0.39320755,-0.35032058687176537
79,-0.37140155,-0.41511782628503446
80,-0.378129,-0.2575735982719385
81,-0.33886048,-0.2004835553531117
82,-0.4061684,-0.3628074277128326
83,-0.4764913,-0.4372043185341671
84,-0.3488565,-0.36873732595487685
85,-0.29155037,-0.24669055011206464
86,-0.41591048,-0.3595923869404576
87,-0.4937051,-0.28180310283164434
88,-0.43385214,-0.24879414252698862
89,-0.32192957,-0.22912725955245783
90,-0.42906457,-0.3403276298492981
91,-0.36761874,-0.1744023740714713
