,avgcpu,labels
0,-0.9747318,-0.9828381463911504
1,-0.9742309,-0.97345824977196
2,-0.974121,-0.9837057388002273
3,-0.97443426,-0.9754053121960837
4,-0.9741541,-0.9842632176366712
5,-0.974246,-0.9778095123685975
6,-0.9741416,-0.7886035521858601
7,-0.9742329,-0.9388643106582946
8,-0.9741477,-0.9671760983963731
9,-0.974368,-0.9192395388659468
10,-0.9755602,-0.9847538381714531
11,-0.9745145,-0.9712872166570579
12,-0.974195,-0.9869705238252833
13,-0.9747,-0.9781062519139345
14,-0.9741298,-0.9863760710953271
15,-0.974275,-0.979628651405458
16,-0.97411656,-0.9830641808036614
17,-0.974218,-0.9771503592780173
18,-0.9741254,-0.9851520782748517
19,-0.9741889,-0.9725957835303841
20,-0.9741508,-0.9815798569931438
21,-0.9742211,-0.8988555868104592
22,-0.97413385,-0.9812026378309208
23,-0.97424924,-0.9690819117949845
24,-0.9740319,-0.9846159323192454
25,-0.9748548,-0.9724560926732775
26,-0.9741564,-0.9838868642715841
27,-0.9742874,-0.9766781848657313
28,-0.9741343,-0.9877154434075262
29,-0.9742557,-0.9811819484222157
30,-0.9741429,-0.9847063260261743
31,-0.9742222,-0.9771662048618404
32,-0.9741143,-0.9824202902637583
33,-0.97418237,-0.961598536945838
34,-0.97414196,-0.9251962945053999
35,-0.9742125,-0.9678109882196473
36,-0.9741405,-0.9848558667263225
37,-0.97425544,-0.9730261155451144
38,-0.97462654,-0.9830148174938825
39,-0.974301,-0.9776302186297926
40,-0.9741291,-0.9840407904764079
41,-0.974249,-0.9754724726275847
42,-0.9741534,-0.9825644618809405
43,-0.97421217,-0.9748246088703102
44,-0.97414386,-0.9879800300255442
45,-0.9742317,-0.9731601158421107
46,-0.9741609,-0.9017552840957752
47,-0.9742445,-0.9692210055018373
48,-0.97410333,-0.9854602026333642
49,-0.9741099,-0.9744454764965887
50,-0.9748119,-0.595671457025165
51,-0.9742862,-0.979624862414744
52,-0.9741318,-0.9818649854042998
53,-0.9759816,-0.9677948957984985
54,-0.9813777,-0.9799176530878712
55,-0.97418845,-0.972256769446923
56,-0.9741529,-0.9834020246048751
57,-0.97429574,-0.9760576894320838
58,-0.9741795,-0.9599325151243531
59,-0.9742578,-0.8251880133928369
60,-0.97414553,-0.982509301916506
61,-0.97418416,-0.9731397536524168
62,-0.97409046,-0.9845165368715987
63,-0.97540176,-0.9818695746080233
64,-0.97415876,-0.9888161261656542
65,-0.97425187,-0.9783797829095423
66,-0.9741491,-0.9891341259169856
67,-0.9741895,-0.9781480179123857
68,-0.9741043,-0.9834683933488552
69,-0.97421825,-0.9750167610089127
70,-0.97410214,-0.9835576848079145
71,-0.97421217,-0.960406439556669
72,-0.9741428,-0.90967405564047
73,-0.97423196,-0.9709894790732417
74,-0.97411895,-0.9801979917710002
75,-0.9742321,-0.9785053238942121
76,-0.9747586,-0.9812693146081785
77,-0.9742639,-0.9783209148183415
78,-0.9741788,-0.9855157203371911
79,-0.97420406,-0.9779391847107259
80,-0.97417176,-0.9883444209433756
81,-0.974213,-0.9772710278315262
82,-0.9741304,-0.9842714284263632
83,-0.9742168,-0.9721996274839255
84,-0.9741092,-0.9115925484654757
85,-0.974218,-0.9695591788540103
86,-0.97413564,-0.9854443455500088
87,-0.9741347,-0.9773107439757497
88,-0.9747375,-0.9849295714950573
89,-0.97428083,-0.9768924780710204
90,-0.97413576,-0.9827739463360671
91,-0.97421694,-0.9695009004433238
92,-0.97414136,-0.8770305107072904
93,-0.9742211,-0.9684539194376298
94,-0.974149,-0.9837804110055834
95,-0.9740933,-0.9692202829820693
96,-0.97500706,-0.9855228381993726
97,-0.9742857,-0.8952533413669996
98,-0.9741292,-0.9829791786715751
99,-0.9742862,-0.9762907155986116
100,-0.9739914,-0.9817130518397081
101,-0.9748899,-0.9766916569985512
102,-0.97415066,-0.9835084539730734
103,-0.97421753,-0.7412153988019012
104,-0.9741647,-0.9817347362080855
105,-0.97421527,-0.9787261300428627
106,-0.97477365,-0.9847041300791529
107,-0.9766724,-0.9776374360155888
108,-0.97416484,-0.9783362509968163
109,-0.974205,-0.9070504822215895
110,-0.974141,-0.9706853001850888
111,-0.9742023,-0.9755698707624163
112,-0.97408056,-0.9822780686470909
113,-0.974771,-0.9773361478467505
114,-0.97426355,-0.9803968295812442
115,-0.97422993,-0.9747782664942758
116,-0.97417045,-0.983876288325486
117,-0.97420955,-0.9757077435283541
118,-0.9741694,-0.9796341991295376
119,-0.9742378,-0.9772550156671342
120,-0.9741417,-0.9834478408132553
121,-0.97422206,-0.9720542633873721
122,-0.9741818,-0.9082231921544783
123,-0.9742142,-0.9808383185804999
124,-0.97413826,-0.9818998118691384
125,-0.9741298,-0.9794878253961481
126,-0.97478354,-0.9845972767713729
127,-0.9741745,-0.9705990944846137
128,-0.9741719,-0.9821173725326529
129,-0.9741945,-0.9755563112677462
130,-0.9741293,-0.9823185858400785
131,-0.9742727,-0.9762968406408741
132,-0.9741647,-0.9815938282484193
133,-0.97422993,-0.9705446304721694
134,-0.9741676,-0.9288723280187611
135,-0.9742174,-0.9295108756811588
136,-0.97415185,-0.9874022628727022
137,-0.9741813,-0.9806393971265281
138,-0.97453177,-0.9817753776225876
139,-0.974632,-0.9716634068851671
140,-0.9741193,-0.9812312578825866
141,-0.9741783,-0.9721962192378074
142,-0.9741522,-0.9799270552443206
143,-0.9742615,-0.970339513322092
144,-0.9741601,-0.9760647076213653
145,-0.9742509,-0.9730061353817894
146,-0.97417283,-0.5944929666151496
147,-0.9742625,-0.8874366711578499
148,-0.9742086,-0.9785278706784526
149,-0.9759991,-0.971506282685834
150,-0.98010993,-0.9844810469892327
151,-0.9749348,-0.9731053843386891
152,-0.97418594,-0.9847648307519894
153,-0.97426164,-0.977894237353554
154,-0.97413576,-0.9832121674208887
155,-0.97424996,-0.980037217070507
156,-0.97414076,-0.9733058044393444
157,-0.9742091,-0.9758629732064993
158,-0.9741521,-0.9856449342528558
159,-0.9741783,-0.9312024394857208
160,-0.9742346,-0.9452107657036013
161,-0.9742297,-0.9765269686293078
162,-0.97405434,-0.9822394031734005
163,-0.974537,-0.9697324901540382
164,-0.97447944,-0.9859461374129027
165,-0.97421634,-0.9677754328030579
166,-0.9741565,-0.981577378938349
167,-0.97428405,-0.9760917921260353
168,-0.9741155,-0.9789372253081372
169,-0.9742937,-0.9733214821996146
170,-0.974164,-0.9816296665632039
171,-0.97421575,-0.9789847434692429
172,-0.97418773,-0.89530586120304
173,-0.9742451,-0.9570020944673818
174,-0.97416794,-0.984457470255809
175,-0.97405386,-0.9755488028079935
176,-0.9748423,-0.9834037128150634
177,-0.97438467,-0.9788521195250977
178,-0.97414017,-0.9857425170567924
179,-0.9742327,-0.9766296490499572
180,-0.9741471,-0.9780315515687651
181,-0.97420824,-0.9741854001605316
182,-0.9741334,-0.9808093777799376
183,-0.9742098,-0.9766758332879005
184,-0.9741936,-0.9559554400515258
185,-0.97423375,-0.9177890196967259
186,-0.97416675,-0.9786750188828213
187,-0.9741701,-0.9444974803657022
188,-0.97429013,-0.9081203450744542
189,-0.97470605,-0.9830361363788818
190,-0.9741368,-0.9732439247641096
191,-0.9743662,-0.9860566495283536
192,-0.9747858,-0.9669225385385192
193,-0.97414553,-0.9765263328228956
194,-0.9742515,-0.9762791035337967
195,-0.9741119,-0.966935409069953
196,-0.974298,-0.9251843160297113
197,-0.97420704,-0.8968147657847659
198,-0.97419274,-0.9771446573864169
199,-0.97420716,-0.9453483956227595
200,-0.9745002,-0.7724477935670742
201,-0.97486496,-0.9816225640415039
202,-0.9741503,-0.9730296709783136
203,-0.97448313,-0.9864721629585846
204,-0.9761404,-0.9699255637830119
205,-0.97415817,-0.9805712029843688
206,-0.97425807,-0.9714241634500024
207,-0.9741107,-0.986396169166806
208,-0.97427356,-0.9801277108064981
209,-0.97415805,-0.9810039649685574
210,-0.9742646,-0.9025778235679024
211,-0.9741293,-0.989250364013402
212,-0.9741887,-0.9767270322606814
213,-0.9740437,-0.9846585681508375
214,-0.97484803,-0.977634829155369
215,-0.97409916,-0.9879827714793985
216,-0.9742205,-0.9719839798030047
217,-0.97414136,-0.9775782689411567
218,-0.97421753,-0.9722057184680006
219,-0.9741019,-0.9831664431254055
220,-0.9742501,-0.9707473055424025
221,-0.97419083,-0.9868111671760083
222,-0.9742565,-0.9030370786673005
223,-0.9741398,-0.8897418500157198
224,-0.9742811,-0.9741731861675073
225,-0.97399247,-0.9870576430096931
226,-0.97466314,-0.9788893871989188
227,-0.97491336,-0.987409734837934
228,-0.9742451,-0.9742273765993057
229,-0.9741223,-0.9886056394213947
230,-0.9742111,-0.976091545007905
231,-0.97410595,-0.9872293144912069
232,-0.9742472,-0.9804174601734962
233,-0.9741043,-0.9864525269961049
234,-0.97422945,-0.9801738084240962
235,-0.9741219,-0.9337300446958976
236,-0.97418857,-0.8775722571947185
237,-0.97412825,-0.9797139002162929
238,-0.9741026,-0.9774968704621262
239,-0.9743929,-0.9839812835132843
240,-0.9750205,-0.9690628931651422
241,-0.9741789,-0.9805058068141858
242,-0.9742104,-0.5780124925716479
243,-0.9741336,-0.9825839541489378
244,-0.9742805,-0.9704168177145156
245,-0.9761274,-0.9848927134710459
246,-0.9819912,-0.9779320497522466
247,-0.9741541,-0.9835728091399434
248,-0.9742811,-0.9376874961174606
249,-0.9741396,-0.9613014890944085
250,-0.97421014,-0.97785473779318
251,-0.97407806,-0.9874387329677736
252,-0.9745132,-0.9624722782822148
253,-0.9743439,-0.9857261127371717
254,-0.9742147,-0.9762886218594031
255,-0.97408676,-0.9848450871575728
256,-0.97434545,-0.9701562212566582
257,-0.9741311,-0.982291457270563
258,-0.9742212,-0.9744928250502172
259,-0.9741274,-0.9811205995716403
260,-0.97427404,-0.9765717119659861
261,-0.9741647,-0.9163013612383247
262,-0.9742297,-0.979133045687423
263,-0.974169,-0.9869279801325302
264,-0.97410476,-0.975214458489791
265,-0.9747139,-0.9843583744148198
266,-0.97420645,-0.9779274474346317
267,-0.9741125,-0.9877677954922496
268,-0.97423375,-0.9776326833644341
269,-0.97414565,-0.9889493773152891
270,-0.97421706,-0.9789669556082589
271,-0.9741093,-0.9872143614160167
272,-0.97422016,-0.9483028062357765
273,-0.97410953,-0.9169280840860514
274,-0.9742085,-0.9484575048048522
275,-0.974069,-0.9831285460910184
276,-0.97435343,-0.9673605301340287
277,-0.97465205,-0.9826012605551034
278,-0.9744636,-0.9730526828752499
279,-0.9741343,-0.8778294669763079
280,-0.974303,-0.9688209702406909
281,-0.9741578,-0.9880138205922141
282,-0.9740701,-0.9789869117977872
283,-0.9749979,-0.9834353479229943
284,-0.9742943,-0.9743662896238786
285,-0.97411466,-0.9807118570003651
286,-0.97420144,-0.912573978167246
287,-0.9741422,-0.9724415377815108
288,-0.97423255,-0.973340680589529
289,-0.9740585,-0.9856664631308885
290,-0.97473156,-0.9749587636982938
291,-0.97423816,-0.9855339733045201
292,-0.9742496,-0.9716083728730137
293,-0.9741254,-0.9872980105165646
294,-0.97423744,-0.9738721217114417
295,-0.97412336,-0.9822967997258467
296,-0.9742626,-0.8652686056491492
297,-0.97411025,-0.8571440504420746
298,-0.974246,-0.9232358630908333
299,-0.9739802,-0.9667319305450408
300,-0.9748887,-0.9719633085415427
301,-0.9750657,-0.9877270451029341
302,-0.9746375,-0.9780207686781195
303,-0.97428834,-0.9881158171231517
304,-0.9742682,-0.9725833926901687
305,-0.9741086,-0.9855211722383831
306,-0.9742166,-0.9786011145302416
307,-0.97410405,-0.9853560776505658
308,-0.97425616,-0.9763153587294674
309,-0.9741343,-0.9800604842101037
310,-0.9742099,-0.9776883624849445
311,-0.97413504,-0.9136146846703254
312,-0.9742142,-0.9699606475106526
313,-0.97418475,-0.9782299028992159
314,-0.9740919,-0.9708795878120611
315,-0.97472453,-0.9844987731511706
316,-0.9742718,-0.9714269003036673
317,-0.9741887,-0.9894670673641293
318,-0.9742739,-0.977981432532351
319,-0.97413313,-0.9832925041211379
320,-0.97427106,-0.9784375362560593
321,-0.9740974,-0.9835931187864821
322,-0.9742087,-0.9741403775280817
323,-0.9741496,-0.9266236123871359
324,-0.9742081,-0.9615969138969255
325,-0.97414076,-0.9866077717695124
326,-0.97414315,-0.9766423048323238
327,-0.97459984,-0.9809581076291424
328,-0.9743607,-0.9734754256248195
329,-0.97412026,-0.981964753925864
330,-0.97421396,-0.9751871324850225
331,-0.9741639,-0.9792319460863089
332,-0.9742434,-0.9729631143868331
333,-0.97416425,-0.9832809887920941
334,-0.97422576,-0.9681760908736998
335,-0.97418296,-0.9761713401201154
336,-0.9742521,-0.9028402675909166
337,-0.9741311,-0.9830197956563246
338,-0.97427845,-0.5832924009279884
339,-0.974084,-0.9811659386630776
340,-0.9748349,-0.9717254008824449
341,-0.9760878,-0.9796679241988303
342,-0.9818016,-0.9778958564190794
343,-0.9741603,-0.9829314672955081
344,-0.97425795,-0.9752011045790925
345,-0.97418284,-0.9873528884115221
346,-0.9742091,-0.9710174823265313
347,-0.97415197,-0.9826657644141654
348,-0.97423935,-0.8841841586547882
349,-0.974102,-0.9760645292571982
350,-0.9742719,-0.9736619853262181
351,-0.9740057,-0.9777768265444401
352,-0.974962,-0.9744980149744502
353,-0.9742086,-0.9864057005185665
354,-0.97423196,-0.9752611789019934
355,-0.9742006,-0.983018528948532
356,-0.9742391,-0.971662295238331
357,-0.9741186,-0.9825890051107183
358,-0.9742323,-0.9741759905295329
359,-0.9741436,-0.9869584432329349
360,-0.97426414,-0.9732870585907807
361,-0.97416174,-0.9036807695806932
362,-0.97424495,-0.9788636410342132
363,-0.97411,-0.9864424264959586
364,-0.97411144,-0.9771928273686727
365,-0.97481644,-0.9855145100177599
366,-0.9742073,-0.9778019283498584
367,-0.9741235,-0.9872723826616557
368,-0.9742179,-0.9708755534283883
369,-0.97413254,-0.9852362120028907
370,-0.9742149,-0.9702796762705663
371,-0.97410524,-0.9820992305658636
372,-0.97427523,-0.9708830241743645
373,-0.9741292,-0.9076720652967184
374,-0.9742749,-0.9723751066436224
375,-0.9741566,-0.9860609565760128
376,-0.9741411,-0.9794425334343568
377,-0.974771,-0.9888277434328422
378,-0.9742615,-0.9796758001151014
379,-0.9741324,-0.9853757618766298
380,-0.97420263,-0.977148307160945
381,-0.97410595,-0.9852532706549135
382,-0.9741951,-0.9731893416542081
383,-0.97413886,-0.9830240820837018
384,-0.9742211,-0.9697095389256452
385,-0.9741342,-0.9780232575455671
386,-0.97424626,-0.8975463748857494
387,-0.9741411,-0.9819429663381647
388,-0.9742718,-0.9726689686466787
389,-0.97406244,-0.9831545344026844
390,-0.97487307,-0.9726048443063346
391,-0.97415984,-0.9853644328074457
