,avgcpu,labels
0,-0.8913109,-0.9619913700081802
1,-0.9198406,-0.9715460129362973
2,-0.8033637,-0.8493358483075955
3,-0.89366746,-0.9776076030354353
4,-0.9216931,-0.9567510375599727
5,-0.8337182,-0.777285980311943
6,-0.8902133,-0.8554315812059581
7,-0.9182293,-0.976806305594077
8,-0.77382797,-0.8358180489560774
9,-0.8952689,-0.9906936477546
10,-0.896071,-0.9281544680012168
11,-0.858605,-0.8694431516586498
12,-0.9215226,-0.951025860404121
13,-0.92619807,-0.980005729238163
14,-0.8250307,-0.8511842865009696
15,-0.8904561,-0.9717821776856297
16,-0.9107548,-0.9652081874746999
17,-0.85150504,-0.8490500234805911
18,-0.8884318,-0.955999235843292
19,-0.9128576,-0.8846844957722173
20,-0.8237579,-0.7371950282353247
21,-0.88562304,-0.8945004177403315
22,-0.90681463,-0.8703278068776467
23,-0.76922584,-0.8461394204418091
24,-0.9042719,-0.967678209142244
25,-0.89638543,-0.9826175850797577
26,-0.8254856,-0.8601486747012688
27,-0.8949393,-0.9842290269931747
28,-0.91965044,-0.9692255411483198
29,-0.8458054,-0.8710632790651147
30,-0.8900908,-0.9685539793571869
31,-0.91976225,-0.9731691815740544
32,-0.8411227,-0.868995471196426
33,-0.88755393,-0.9787153530584595
34,-0.9115948,-0.897444217790728
35,-0.85226333,-0.7311928349757735
36,-0.888922,-0.9367205238851869
37,-0.91723007,-0.3007883562283813
38,-0.76903814,-0.8564126193860897
39,-0.91285187,-0.9522499641598545
40,-0.8362689,-0.9739757076179163
41,-0.82866764,-0.8403890992362575
42,-0.90820754,-0.9673383047398412
43,-0.8749729,-0.8400544364346997
44,-0.8356179,-0.8692240729303846
45,-0.88760227,-0.9502703471532323
46,-0.9020255,-0.9722787015154962
47,-0.82732123,-0.8214194309474528
48,-0.8912529,-0.8849706539299083
49,-0.9106416,-0.8560514352436954
50,-0.8240709,-0.8802415567560722
51,-0.86636394,-0.9217821238561844
52,-0.89844793,-0.9783557299713189
53,-0.882409,-0.9591423104961375
54,-0.8936285,-0.8712799549990466
55,-0.9110819,-0.9624853833839223
56,-0.9147281,-0.9892652852709788
57,-0.843622,-0.8398393448281858
58,-0.88708615,-0.9732135110583593
59,-0.9100228,-0.9380662392872549
60,-0.84160316,-0.8259964112636415
61,-0.88716936,-0.934753655231481
62,-0.9135165,-0.8800735730995161
