,MSE,MAE
0,0.006255911424837992,0.03670101877674143
1,0.0072171474081872975,0.059215249010404786
2,0.008596273923380662,0.0722530083728306
3,0.006473078614458835,0.029563974198789852
4,0.0063179753633265355,0.033050185246260265
5,0.006556643676320019,0.04949624173512701
6,0.006290344152422605,0.0346681722691464
7,0.006269903176656819,0.040459095054119966
8,0.006345254327088679,0.032329503022146884
9,0.0063019376678233666,0.0340186985522589
