,MSE,MAE
0,0.0038564700035871183,0.023208962688700763
1,0.0037923629422967,0.016321963732874385
2,0.003865106644266882,0.014050565033144254
3,0.0038406771896126028,0.022688597113852814
4,0.0037648273201909017,0.01648783703415104
5,0.00378319023055196,0.0190804140952725
6,0.0038202127637871415,0.014063329188412896
7,0.0038224294080019053,0.01437110428554697
8,0.0038168271365127916,0.01400412502090306
9,0.003780057874349702,0.01518875517931144
