,MSE,MAE
0,0.11607827091331348,0.16169544454484588
1,0.11487067894870917,0.18025139197420015
2,0.11507154991780043,0.19806302992409672
3,0.11532059359048355,0.15804937914392614
4,0.11537164839442106,0.1664922939730862
5,0.11460475091707165,0.16793299560246341
6,0.11656487657172933,0.15184573583839578
7,0.11487264999837966,0.19441464813627116
8,0.11497879456316917,0.19683321497098746
9,0.11474448937321843,0.19222892252222834
