,avgcpu,labels
0,-0.94232005,-0.9597458221861837
1,-0.8583216,-0.863959694697364
2,-0.9276172,-0.9581179843766144
3,-0.9505748,-0.9711967136700254
4,-0.8567373,-0.8598549249765607
5,-0.92778563,-0.8733890493386269
6,-0.94836617,-0.8994700458129379
7,-0.86198646,-0.8667275063233011
8,-0.91305155,-0.9668162808218372
9,-0.9199328,-0.9506443632031801
10,-0.8906128,-0.8684645857296809
11,-0.9274695,-0.9262733240891916
12,-0.9503621,-0.9585420664663113
13,-0.8669008,-0.8938192806229414
14,-0.9263748,-0.9103080030529472
15,-0.9311527,-0.9328499755143983
16,-0.9017137,-0.9602957081861807
17,-0.9196453,-0.822764088857208
18,-0.92483497,-0.9134516130877954
19,-0.9331273,-0.8392405314984615
20,-0.8536817,-0.8109366038505175
21,-0.9289768,-0.9173225598929968
22,-0.84598106,-0.9594478281978902
23,-0.87631166,-0.829396621396395
24,-0.92971885,-0.9557814591386304
25,-0.9295857,-0.9435022752229789
26,-0.85319304,-0.8516387818999409
27,-0.9282437,-0.9344318433687595
28,-0.9392822,-0.9622500794835147
29,-0.8464318,-0.812314745734007
30,-0.9280827,-0.9649637937430845
31,-0.9338806,-0.9375589768767683
32,-0.85492253,-0.7843191298097544
33,-0.927594,-0.8194388468988747
34,-0.9426555,-0.918170547685139
35,-0.844126,-0.8130999275520568
36,-0.91387486,-0.9523978612099098
37,-0.92932844,-0.9441995768938145
38,-0.8446687,-0.8467266913849432
39,-0.9284973,-0.9312184971312569
40,-0.93758684,-0.9581040657210957
41,-0.84653896,-0.26140232941795216
42,-0.9282322,-0.9493876835197026
43,-0.9323438,-0.9284087871308955
44,-0.85064733,-0.8462255052995089
45,-0.90062296,-0.9107857377101155
46,-0.9288495,-0.8215770842579647
47,-0.8445665,-0.6843879756703224
48,-0.9267003,-0.9213706163331549
49,-0.84600675,-0.9327466240675609
50,-0.86864775,-0.8515697161194209
51,-0.9255198,-0.9349277522747408
52,-0.92508805,-0.9629171546117082
53,-0.84925604,-0.8246745941680131
54,-0.92810655,-0.9584196630859045
55,-0.9341505,-0.9408814706318301
56,-0.85554826,-0.8473361064432412
57,-0.9281035,-0.9181225631792359
