,MSE,MAE
0,0.006238801619178464,0.03177244229435104
1,0.006354095127856388,0.03300134393566882
2,0.007089320814853825,0.0398295297437416
3,0.006156294474540194,0.03141118436479958
4,0.0060092197586044515,0.03133875336372789
5,0.006115691591256336,0.05554837845830432
6,0.006263669819714128,0.03242749963823667
7,0.006800751475544789,0.03682196886348711
8,0.005615737426334036,0.04348840076898432
9,0.005586045541229471,0.03825565583560428
