,MSE,MAE
0,0.0011463186032996877,0.021714004639472543
1,0.0013109125672646712,0.027829285082327845
2,0.001138674364078657,0.020363589724412674
3,0.0011573060189772751,0.018378423617782556
4,0.0011394798763881401,0.020232519883256417
5,0.001146702074018619,0.018974544652486394
6,0.0011647041806151805,0.023015009023803146
7,0.0011451891083730883,0.021546976679622517
8,0.0011409690810517145,0.01967580152744726
9,0.0011404331320534027,0.020899779157478444
