,avgcpu,labels
0,-0.54868567,-0.5863475131370219
1,-0.5486941,-0.4860076897699791
2,-0.5487063,-0.41435146315499927
3,-0.5487088,-0.5591410711003154
4,-0.5487001,-0.5688888483294333
5,-0.54869556,-0.547341386021277
6,-0.5486956,-0.5624295763599242
7,-0.5486856,-0.5848096878550935
8,-0.5487193,-0.13550248508610663
9,-0.5487427,-0.5762176788284369
10,-0.5486928,-0.5600749689989459
11,-0.54869586,-0.5866723206235733
12,-0.5487002,-0.5697738433310082
13,-0.5475907,-0.5465171428099643
14,-0.5486864,-0.4652377409201637
15,-0.54674643,-0.47689716803386784
16,-0.5486894,-0.5584629399058463
17,-0.5486957,-0.5442705686058862
18,-0.54868555,-0.47416192881420105
19,-0.5486942,-0.5618698234698233
20,-0.5487003,-0.5350904880739495
21,-0.54872805,-0.5458273088003067
22,-0.5487249,-0.5615107605774606
23,-0.5486938,-0.5593162202053515
24,-0.5487001,-0.5632400810558094
25,-0.5487246,-0.3968301013166674
26,-0.548696,-0.4288433019414454
27,-0.54870623,-0.5917783896445755
28,-0.54870105,-0.5122016358304917
29,-0.5486958,-0.5236917019229388
30,-0.54866004,-0.54644554097696
31,-0.5486951,-0.5704762938346387
32,-0.548648,-0.4514665906179043
33,-0.54874045,-0.5274133332882016
34,-0.5486841,-0.5579539548268916
35,-0.5487141,-0.5556254391523638
36,-0.5487087,-0.5467622095750594
37,-0.54870033,-0.5791428756533132
38,-0.5486936,-0.4519335067227692
39,-0.5487335,-0.5710659165922424
40,-0.5487066,-0.5360195951637767
41,-0.54869395,-0.5578057884259712
42,-0.54869604,-0.5538214321741528
43,-0.5487003,-0.5057432222081831
44,-0.5486876,-0.5563275547741809
45,-0.5487327,-0.5637260238863221
46,-0.5486937,-0.5307166902652177
47,-0.5487045,-0.2462433043508534
48,-0.5486941,-0.5686241253423765
49,-0.5486955,-0.5274527540382118
50,-0.5487128,-0.4927543956208754
51,-0.5486947,-0.5226488962450918
52,-0.54816407,-0.5639226480499386
53,-0.5487065,-0.5662278162601797
54,-0.54754496,-0.5763172170568881
55,-0.548695,-0.555738261124179
56,-0.5487066,-0.5543352199466601
57,-0.5487182,-0.5714498669629503
58,-0.54870665,-0.5806179935720714
59,-0.54869473,-0.5819087815644935
60,-0.5486946,-0.574473602804931
61,-0.54868954,-0.5637596558439942
62,-0.5486959,-0.5866756293288767
63,-0.5486964,-0.46330547207304973
64,-0.5486929,-0.4965292694142439
65,-0.54868793,-0.5762960728829583
66,-0.54868704,-0.5911766820635492
67,-0.54869425,-0.5213754755342622
68,-0.5486949,-0.5534236804531534
69,-0.54868555,-0.5686211736786222
70,-0.548728,-0.5912384549519061
71,-0.54871595,-0.5621362793777934
72,-0.54868954,-0.5580872948827291
73,-0.54868466,-0.47789891032424703
