,avgcpu,labels
0,-0.9851778,-0.9517495215162021
1,-0.98531467,-0.953521235237403
2,-0.98473215,-0.9502358603331336
3,-0.9847815,-0.954996833673162
4,-0.9840055,-0.9489489350769605
5,-0.9852802,-0.9580075515330568
6,-0.9851617,-0.9495361440756516
7,-0.98521185,-0.9574338651319331
8,-0.9851471,-0.9499315523122973
9,-0.98526186,-0.9568714105861462
10,-0.9851586,-0.6756390128972661
11,-0.98531574,-0.871305923989403
12,-0.98517483,-0.9509970035864937
13,-0.98555845,-0.9466283271749496
14,-0.98263353,-0.9497116196505249
15,-0.9810298,-0.9523953673243218
16,-0.97777766,-0.9450287883182009
17,-0.9831096,-0.9562720116441349
18,-0.98506916,-0.9449251023540947
19,-0.9850256,-0.9287993157338642
20,-0.98505443,-0.9462557295075535
21,-0.9851266,-0.8054374718971644
22,-0.9850111,-0.9427216232552527
23,-0.9849966,-0.9083958495542424
24,-0.98482144,-0.9504486567128176
25,-0.98311865,-0.953542501909704
26,-0.9832342,-0.950318624913186
27,-0.98083925,-0.9547454828376434
28,-0.984454,-0.949112813133793
29,-0.98409957,-0.9541200741870013
30,-0.9851527,-0.9525683349727775
31,-0.9852397,-0.9485765132256314
32,-0.9851528,-0.9507432259006219
33,-0.98524535,-0.9573431893620384
34,-0.9851529,-0.950162950533597
35,-0.985196,-0.9403226850830116
36,-0.9851505,-0.8745057986975286
37,-0.9851256,-0.9567744962788686
38,-0.9852035,-0.9509334684993189
39,-0.98528105,-0.9531239352501041
40,-0.98428494,-0.9484879598456136
41,-0.98406434,-0.9546119381291902
42,-0.9833039,-0.9504783412335975
43,-0.9852906,-0.9549671983411182
44,-0.9851362,-0.9496942446263505
45,-0.98520213,-0.9565043196787973
46,-0.9851052,-0.9469731404477795
47,-0.9852479,-0.9567737677879256
48,-0.9851574,-0.9465529058261739
49,-0.9852681,-0.9117945012199494
50,-0.98512256,-0.9493888988791369
51,-0.98528385,-0.9527151938973327
52,-0.9851132,-0.9490865958024011
53,-0.98488545,-0.9532969783779721
54,-0.9845802,-0.9500378547761565
55,-0.98417246,-0.954494002357529
56,-0.9851015,-0.9493604578255959
57,-0.98517865,-0.956263359145913
58,-0.98510915,-0.9475687225637772
59,-0.9851916,-0.9548660164211631
60,-0.9851362,-0.9487027451109085
61,-0.9852503,-0.9089020020110075
62,-0.9851257,-0.9492568410843992
63,-0.9852482,-0.953536247814992
64,-0.985114,-0.9483350357520695
65,-0.9848285,-0.9534885203534875
66,-0.9846093,-0.9512180985836726
67,-0.98409903,-0.9545273630470719
68,-0.98510236,-0.9486752135393339
69,-0.98519504,-0.9563177242766083
70,-0.9850857,-0.9482243342774813
71,-0.9852394,-0.9550578864658014
72,-0.9851583,-0.8887932762769448
73,-0.9852398,-0.9519811165751224
74,-0.98510844,-0.9056624725889773
75,-0.98533493,-0.9509637668528294
76,-0.9845316,-0.9502433627389638
77,-0.9845787,-0.9539907510524257
78,-0.98318267,-0.9470993651472807
79,-0.9846528,-0.9554144847002983
80,-0.9839961,-0.9485843713274894
81,-0.9851745,-0.9560720768205574
82,-0.98512226,-0.9468216159225972
83,-0.98520756,-0.9549181366501425
84,-0.98505586,-0.9501663069217446
85,-0.9852648,-0.9520208439326937
86,-0.9850971,-0.9081379411085487
87,-0.985254,-0.9471672868703696
88,-0.9850684,-0.9456100911009344
89,-0.98526394,-0.9502366842488634
90,-0.9847351,-0.9501643908657518
91,-0.98465127,-0.9528043699302714
92,-0.9839923,-0.9490903349430808
93,-0.9849817,-0.9550504013193697
94,-0.98498183,-0.949287736134433
95,-0.98512137,-0.9541556552795623
96,-0.9851271,-0.9263870361698815
97,-0.9851957,-0.95391569788872
98,-0.98511904,-0.9478881634746361
99,-0.985259,-0.8765146179141028
100,-0.98490155,-0.9404266908989136
101,-0.98496586,-0.9550417678843945
102,-0.9846252,-0.9514071556813181
103,-0.9844908,-0.9536241175028551
104,-0.98412186,-0.9489699159924083
105,-0.9831975,-0.9562624614879109
106,-0.9849204,-0.6916643544225298
107,-0.98525375,-0.9555084137379778
108,-0.985165,-0.9480688938951808
109,-0.9854326,-0.9539413836121406
110,-0.98274,-0.9480065167420995
111,-0.98218375,-0.9516903676290782
112,-0.9789835,-0.9044674379847388
113,-0.98524433,-0.9548174083088314
114,-0.9850591,-0.9511001265216932
115,-0.98523104,-0.9560851733924578
116,-0.9846312,-0.9502116900397509
117,-0.9846496,-0.9575766295510768
118,-0.9840382,-0.7918978927499677
119,-0.98526996,-0.9540520423290796
120,-0.9851715,-0.9495461724224238
121,-0.9854745,-0.9525987825572759
122,-0.9836666,-0.9493726150631685
123,-0.9834859,-0.9511401007450927
124,-0.98106366,-0.9058348583947502
125,-0.98522264,-0.9535319393096192
126,-0.9851064,-0.9506649078364691
127,-0.9852105,-0.9536431564580604
128,-0.9846916,-0.9485258652847547
129,-0.9846434,-0.9533395482825568
130,-0.9840544,-0.9466355112608718
131,-0.985226,-0.9538195235856202
132,-0.9851395,-0.9502554556416221
133,-0.9852052,-0.951751240238636
134,-0.9850425,-0.9493057883205248
135,-0.98516434,-0.9494798711573635
136,-0.98506486,-0.9451483251844766
137,-0.9852162,-0.9124283614177764
138,-0.9851161,-0.9479238252836705
139,-0.9851364,-0.9533809420139612
140,-0.9850699,-0.9476549330908921
141,-0.9846841,-0.953866039647506
142,-0.9845191,-0.947312499114456
143,-0.9841903,-0.9524634461272028
144,-0.98503524,-0.9510002147611392
145,-0.98518926,-0.9524194548600445
146,-0.98504466,-0.9497750235997696
147,-0.9851772,-0.949661381362288
148,-0.98505205,-0.9534901824761152
149,-0.9851969,-0.9071455857379246
150,-0.9851522,-0.9555559643971172
151,-0.9851576,-0.9476090554156812
152,-0.98516226,-0.9542640498546527
153,-0.98472553,-0.9397279310862391
154,-0.9847637,-0.9499832348753345
155,-0.98409665,-0.9489593431598263
156,-0.98525137,-0.9566070930470176
157,-0.98500365,-0.9398063978664484
158,-0.985099,-0.9545597947776508
159,-0.9848218,-0.9477653155288871
160,-0.98513055,-0.9527991746079147
161,-0.98504186,-0.9376592921548258
162,-0.98518956,-0.9192389980798428
163,-0.98487836,-0.9451746324542563
164,-0.9852083,-0.955316122418626
165,-0.98500246,-0.9472022496561747
166,-0.98474044,-0.9527864872218661
167,-0.9843805,-0.9467350319701076
168,-0.9843488,-0.955110184427163
169,-0.9850175,-0.9416748537095047
170,-0.9852206,-0.9539909177768777
171,-0.98503,-0.9435971099851266
172,-0.9851843,-0.9528728099576522
173,-0.984999,-0.9459415284814136
174,-0.9851538,-0.9109644076816741
175,-0.9848833,-0.9468538805328383
176,-0.9851436,-0.9510832024658294
177,-0.98497635,-0.9474280146862232
178,-0.9847624,-0.9524430835370888
179,-0.9845088,-0.947586496572485
180,-0.98411816,-0.9530999426272587
181,-0.985017,-0.9451191185424312
182,-0.98511136,-0.9517935725801167
183,-0.98503864,-0.9435805142214124
184,-0.98515517,-0.9531978523157817
185,-0.98502076,-0.9455684256966976
186,-0.9851295,-0.9415947349854157
187,-0.9849379,-0.9147687179210622
188,-0.9850969,-0.9496320583307268
189,-0.9849453,-0.9440650824112681
190,-0.985076,-0.9537212318573882
191,-0.9845623,-0.933220902772162
192,-0.9844937,-0.9543812679126861
193,-0.9841658,-0.9471339713007914
194,-0.9850848,-0.95515355149634
195,-0.98483783,-0.9442404664505974
196,-0.9850302,-0.9519800628817792
197,-0.98470044,-0.9484753154036804
198,-0.98522145,-0.9556308088475856
199,-0.98501354,-0.904576764360738
200,-0.98517686,-0.9522118546723771
201,-0.98496205,-0.9499245360469767
202,-0.98523086,-0.7250951270502806
203,-0.9846942,-0.9460652101970258
204,-0.98475224,-0.9516994765963667
205,-0.9841106,-0.9462441592341133
206,-0.9830243,-0.9535417833764916
207,-0.9823336,-0.9464558047010698
208,-0.97903484,-0.95522559349039
209,-0.984989,-0.9488993621142718
210,-0.9851222,-0.955888086292952
211,-0.9850121,-0.9303023353349384
212,-0.9851978,-0.9220130624226964
213,-0.9850493,-0.950491656694308
214,-0.98528045,-0.9298200470754905
215,-0.98496395,-0.8138887942498856
216,-0.9847533,-0.8889029406386986
217,-0.9843168,-0.9472070307093984
218,-0.9843408,-0.9556307720583959
