,MSE,MAE
0,0.24905994074846605,0.40041021973368635
1,0.2535878002073695,0.4089547262254048
2,0.2527664151525618,0.3996655884815798
3,0.2605271696081449,0.42119795490838996
4,0.2578110208353269,0.4146654012777222
5,0.23816191163705847,0.38202060239487495
6,0.25034931556344087,0.3877828508659821
7,0.2648315026256192,0.40936987314992895
8,0.24102996780280225,0.38794762684397444
9,0.2552314788179748,0.41132936705412587
