,avgcpu,std,labels
0,0.23061007862590716,0.07818354511368936,0.27942666574856956
1,0.29913819596897506,0.07818347557875792,0.27251435294316995
2,0.3084584121126054,0.07815895509526928,0.29094278457705425
3,0.25247115211212945,0.07787159622373589,0.2651614413209593
4,0.2817537174707871,0.07788189433917575,0.32319285224247407
5,0.2654499106243618,0.07753161694555002,0.29003798386053337
6,0.2895189051943648,0.07761498114428293,0.27534466381173983
7,0.25590504702825523,0.07738273092712884,0.39362110079387813
8,0.3279648274653731,0.07733546481085092,0.31211647399184894
9,0.27429151983206784,0.07749559204359886,0.2783828248836908
10,0.2733365902212852,0.07754709614781231,0.3913547965799067
11,0.39934214998990974,0.07787166776142297,0.30894267909650974
12,0.27987534410120196,0.07785496765923991,0.2951816725830958
13,0.2793199871022874,0.07770903629388325,0.15312815402818236
14,0.39628080225637097,0.07792930324969786,0.24525061769862777
15,0.2798784597838509,0.07799596615310286,0.15843114972939798
16,0.2994459414683692,0.07804344936327028,0.113849718072629
17,0.13566095223340646,0.07840586563393392,0.05358807109645625
18,0.2718950579527343,0.07859477772533205,0.137020159422105
19,0.14269702240543292,0.0788896384793365,0.1276897920066764
20,0.12624042862645835,0.07890746802303784,0.14422932970612834
21,0.06479295174111935,0.07909474561145728,0.2634509147177675
22,0.16417381032673772,0.07901986508435802,0.32464083050459713
23,0.12723919603188766,0.07910725306044024,0.3124078981004921
24,0.154357123092152,0.0790568108276271,0.3102388563546197
25,0.27468251995740356,0.07932017368783191,0.3919334103324288
26,0.31826595332565316,0.07870434003097006,0.24174781631554243
27,0.3019205425594789,0.0787035662898239,0.10293969403604342
28,0.3041358902783625,0.07859517411017641,0.1403875905902292
29,0.38972628891008215,0.07869395177385274,0.21434302675524952
30,0.21469947523566213,0.07917106247329676,0.244176065815767
31,0.10502566885361703,0.07922547202374533,0.0807312112298173
32,0.15841633832792373,0.07913937659428451,0.08488908994594446
33,0.22155440455166392,0.07892334707649148,0.1313865828052898
34,0.2425329085493527,0.07879925212912785,0.18520928909385814
35,0.06868439404541521,0.07936148913944165,0.19102591648925094
36,0.10862650574022385,0.07936861999770509,0.26011706615706043
37,0.1410508478234078,0.0793790060142271,0.26756310830214236
38,0.19490904688897537,0.07925451157589475,0.24319875542257563
39,0.19069072095591372,0.0787000131673175,0.2937814206619094
40,0.2657476068971832,0.07861220290152499,0.21246704095095836
41,0.2581008950929901,0.07861727766743651,0.14646831210826772
42,0.23489808472486426,0.07870641101538552,0.15636417103026234
43,0.2965725335106743,0.07863524780500229,0.3014752752470451
44,0.19708136384998515,0.07872162738903618,0.12311582628857609
45,0.14982516985733402,0.07874774114809766,0.14026781853384707
46,0.16784775310965933,0.07865803074796021,0.11777578590332194
47,0.31820472050330945,0.0790288021283201,0.13588249541406228
48,0.09478315999401747,0.08010183554874979,0.18155932974063438
49,0.16462838838711522,0.079680556584632,0.008449822031417753
50,0.11980390664064827,0.07971808742587468,0.04336577604012204
51,0.14816883813685805,0.07965779642063812,0.18268360162791852
52,0.1909089238212791,0.079560204704927,0.16757742683779142
53,-0.0001282224852293401,0.08031247831092696,0.16941080679999843
54,0.07530227897498334,0.08001902600765634,0.49034574102943207
55,0.19913547701878118,0.0803436110968261,0.5769491062635681
56,0.1578716122586371,0.0801547365373414,0.48729884057590267
57,0.17352664789127262,0.07993540099839251,0.47730434375326114
58,0.5155422749459103,0.08088656049982645,0.4640312672735605
59,0.5526606887854029,0.0809702240308887,0.4790050351175239
60,0.46248752285630446,0.0737419234818456,0.400076687181262
61,0.46316209094374405,0.07326166950833397,0.4168476249786268
62,0.44863438337019557,0.07294245559403194,0.47068892490451697
63,0.4643600819995253,0.07269468367480351,0.5209751735885773
64,0.38158283141393917,0.07278247797395347,0.546172399728083
65,0.4058935118185787,0.07270274244265681,0.5238569858289868
66,0.4597295070236488,0.07277146756382619,0.47944690003064316
67,0.5059760685753122,0.07277874376934645,0.4577582555523598
68,0.5271008231556878,0.0726592385554748,0.41882134119169834
69,0.5020583867544565,0.07260233121529103,0.4236116186708023
70,0.4589478651633443,0.07260872388138329,0.40198688691431883
