,MSE,MAE
0,0.003833887710037508,0.021721941474085564
1,0.004696425622951664,0.03127581121881879
2,0.003766827824056466,0.015737894163753964
3,0.0037607338123760332,0.01660950550728749
4,0.003949058046269794,0.015885559991661347
5,0.0037706095291071026,0.015279680344602338
6,0.0037350841690498033,0.01642017159198521
7,0.0037677579499483076,0.020496614630648217
8,0.0038189307934148853,0.014192638332163308
9,0.0039030493782728085,0.014673747898125472
