,MSE,MAE
0,0.003571984502230114,0.028778323604193114
1,0.0035221612459353504,0.0279899960035822
2,0.004961950450825048,0.05603775275201389
3,0.0035754681327624803,0.02774555561901467
4,0.003462572303722365,0.03263910910061935
5,0.003699168574273578,0.026670451660162884
6,0.003708177702745296,0.026735546077156978
7,0.00344562294062823,0.03264717798207135
8,0.004478782775423105,0.03287833777528229
9,0.00749902412258837,0.07580779314620904
