,avgcpu,labels
0,-0.93542963,-0.9984859549619473
1,-0.9328581,-0.9610287615840161
2,-0.94459707,-0.9402903931162201
3,-0.9492351,-0.9629739409096123
4,-0.94668436,-0.8538969521970045
5,-0.9427321,-0.937948282059594
6,-0.9441042,-0.970084531191662
7,-0.9378766,-0.9742679793862965
8,-0.9261143,-0.9726831386320911
9,-0.93254936,-0.9801497756980508
10,-0.93952,-0.979833764684728
11,-0.9332638,-0.963549292919885
12,-0.93894273,-0.9720514465884353
13,-0.9396808,-0.9582482801480137
14,-0.9383899,-0.9380073899233317
15,-0.93838215,-0.9644794993768447
16,-0.9357734,-0.8626164895423059
17,-0.9280618,-0.9541419560952227
18,-0.9319439,-0.9683161151387091
19,-0.93197846,-0.9766552179995781
20,-0.9261756,-0.974750953513428
21,-0.93518245,-0.9645551154496476
22,-0.9437536,-0.968628563880727
23,-0.93760604,-0.9654172674795314
24,-0.93681586,-0.9725085718603115
25,-0.93680453,-0.9558001968270413
26,-0.9349531,-0.9413235331164092
27,-0.9332905,-0.9646720142899659
28,-0.9335711,-0.8600185586647
29,-0.9289228,-0.9722443551337615
30,-0.93110925,-0.9510505257165277
31,-0.9314277,-0.9583307440989314
32,-0.93042856,-0.9749499281171333
33,-0.9432987,-0.960520336065482
34,-0.9396568,-0.9640515514675969
35,-0.9365864,-0.9660143599758432
36,-0.9287218,-0.9777158063051826
37,-0.93157095,-0.9664023297076241
38,-0.9343905,-0.9540987719293903
39,-0.9322953,-0.96229164182496
40,-0.9347652,-0.8603414601857302
41,-0.93340397,-0.9577539805783212
42,-0.9340699,-0.95113204840998
43,-0.9342773,-0.9525975293363156
44,-0.93367344,-0.5361223837200838
45,-0.9409014,-0.9686862651970518
46,-0.9372124,-0.9769437198019257
47,-0.9205856,-0.9764102094415988
48,-0.9220563,-0.9752572458891247
49,-0.9067711,-0.9578556145399648
50,-0.9004923,-0.9382730912855504
51,-0.9272157,-0.9669332757336772
52,-0.93773216,-0.9689282670327465
53,-0.93197054,-0.7733416945796403
54,-0.933315,-0.9447007897975993
55,-0.9269302,-0.9567128820633308
56,-0.93023664,-0.9910376077176295
57,-0.9426917,-0.970296206142139
58,-0.94326705,-0.9686600114019632
59,-0.95123565,-0.9521718457427435
