timestamp,mincpu,maxcpu,avgcpu
2023-06-01 00:00:00,0.567177754101585,3.733022190015837,0.920172800699994
2023-06-01 00:05:00,0.5850338458579964,3.687140518775454,0.9429154154101412
2023-06-01 00:10:00,0.5707311125002037,3.69056434465233,0.9555270506263056
2023-06-01 00:15:00,0.5921608916574684,3.611541158693087,0.92495829620976
2023-06-01 00:20:00,0.5543171336143383,5.573105893122675,2.2389767821107363
2023-06-01 00:25:00,0.5734852914887425,3.6624519835257647,0.9303275435573792
2023-06-01 00:30:00,0.5516093209080222,3.6404045973400416,0.914878898119148
2023-06-01 00:35:00,0.581839441462663,3.639420140310714,0.9304712881967476
2023-06-01 00:40:00,0.5309997587908678,3.611980696222108,0.926152807551986
2023-06-01 00:45:00,0.5777087166101628,3.483824731384088,0.9055017041352768
2023-06-01 00:50:00,0.5582995636465267,3.6705384938488015,0.9547960075063332
2023-06-01 00:55:00,0.5753467570106766,3.610473317322808,0.9238725943204256
2023-06-01 01:00:00,0.5764492767240584,3.635346117735313,0.9237401371272947
2023-06-01 01:05:00,0.5641700172602754,3.582543076218263,0.9268238194019344
2023-06-01 01:10:00,0.543537702679391,3.664158628944437,0.9355959273953672
2023-06-01 01:15:00,0.5549201500201407,2.5428288513094106,0.9157929254013342
2023-06-01 01:20:00,0.5362208234902606,5.065707467574932,1.3668177743125824
2023-06-01 01:25:00,0.540910873024284,6.970429088653502,1.872193583424837
2023-06-01 01:30:00,0.5443151899827027,3.7249235842596415,0.9058408230026034
2023-06-01 01:35:00,0.5703598710785261,17.772481515173627,3.186686128041695
2023-06-01 01:40:00,0.5788094806816901,3.890387351000227,0.9396151365453717
2023-06-01 01:45:00,0.5443384710550662,3.781959851870676,0.9161974932484092
2023-06-01 01:50:00,0.5699292716987558,3.8676484287544506,0.9450929741608588
2023-06-01 01:55:00,0.540956016237253,3.81108791360932,0.9306381142292464
2023-06-01 02:00:00,0.5500111070063147,3.7928213288227473,0.931756600193822
2023-06-01 02:05:00,0.5427406811228364,3.7755105325899736,0.9056945289684372
2023-06-01 02:10:00,0.5631521101781867,3.8563830002113497,0.9146891138723066
2023-06-01 02:15:00,0.5716041595831493,3.9099438879250887,0.9373341817529428
2023-06-01 02:20:00,0.5795931965697851,3.809637020893121,0.9372918951325788
2023-06-01 02:25:00,0.5709023905638915,5.305256385755609,2.304969057039332
2023-06-01 02:30:00,0.5630075181928907,3.908218911333794,0.92049319878688
2023-06-01 02:35:00,0.5574827768739594,3.704561315892119,0.9004807063943074
2023-06-01 02:40:00,0.604834752005025,3.932142157176117,0.9581784462770186
2023-06-01 02:45:00,0.5890332404987245,3.8504670801374496,0.941629760211712
2023-06-01 02:50:00,0.5783500883177028,3.820187098592378,0.9303813526348828
2023-06-01 02:55:00,0.5753596840290806,3.7612387093026336,0.9347932990436528
2023-06-01 03:00:00,0.5863129881404251,3.828448933596252,0.9765793867127686
2023-06-01 03:05:00,0.5581607475704817,3.7782350827269138,0.9193250325908616
2023-06-01 03:10:00,0.5733559553228151,3.826912169290389,0.925887507713602
2023-06-01 03:15:00,0.5319719603162332,3.772838591794609,0.90860909355503
2023-06-01 03:20:00,0.5486715472621743,3.7893025428925218,0.9027624068022492
2023-06-01 03:25:00,0.537130486203015,8.168107534984083,2.3133446637038944
2023-06-01 03:30:00,0.5660880470998466,3.765880998899852,0.9199629025737934
2023-06-01 03:35:00,0.5628017532127727,3.792257504211909,0.9166793423379755
2023-06-01 03:40:00,0.5811113562473337,3.658024839689364,0.9218925150120209
2023-06-01 03:45:00,0.5382456798381748,3.913076655472981,0.9277616572132488
2023-06-01 03:50:00,0.5652098481998331,3.9740698311869487,0.9290973735140488
2023-06-01 03:55:00,0.5591475158162191,3.697190584807608,0.9007038480393587
2023-06-01 04:00:00,0.5746021482379752,3.762299681113897,0.9144411597025708
2023-06-01 04:05:00,0.5638590989592218,3.8429932816437216,0.9189495263424314
2023-06-01 04:10:00,0.5637240286971875,2.274364513684941,0.9666689427580852
2023-06-01 04:15:00,0.5688676036803412,76.88255010061076,14.590604082116572
2023-06-01 04:20:00,0.6514314316649171,3.6892880723955432,1.051012169804526
2023-06-01 04:25:00,0.6249130285345798,10.382139202028949,2.669527320765289
2023-06-01 04:30:00,0.6272310568916102,3.7904224146289103,1.026210320104424
2023-06-01 04:35:00,0.6127197686878945,3.7450573416099617,1.0210432547203372
2023-06-01 04:40:00,0.6114067338745975,3.67730307528473,1.0329406268820005
2023-06-01 04:45:00,0.5672224263739672,86.22140736888174,13.420185374991986
2023-06-01 04:50:00,0.6204346879033804,3.742457863381629,1.006858824813016
2023-06-01 04:55:00,0.6035929339838187,14.776253595824286,2.1919141041282426
2023-06-01 05:00:00,0.6420721908755775,3.667908363926644,1.155574993680473
2023-06-01 05:05:00,0.6099673135056,3.792176176578708,1.036055223122322
2023-06-01 05:10:00,0.6473962921705227,3.673886232034128,1.0654160612812638
2023-06-01 05:15:00,0.6218801774792007,3.673828741217536,1.0024776404212354
2023-06-01 05:20:00,0.5994801066718723,3.674833212668698,1.0251193944563437
2023-06-01 05:25:00,0.5640616340683245,4.53248255068627,1.331968932759374
2023-06-01 05:30:00,0.5533780402470602,5.757682168636795,1.930265311718136
2023-06-01 05:35:00,0.5792712531050329,3.6682420101640414,0.9455170665998454
2023-06-01 05:40:00,0.5977364086527444,3.706486656392913,0.9564131039015537
2023-06-01 05:45:00,0.5815011712899903,3.675054157464351,0.9373113926550332
2023-06-01 05:50:00,0.5792732383864424,99.42681868241536,14.503531844609329
